Name,Type,Start Time,Elapsed Time,Start Direction,End Direction,Crashed,Dead
73122,False,456442.5,13.5,South,North,0,0
73123,False,456446.0,15.5,North,East,0,0
73124,True,456446.0,18.5,West,East,0,0
73125,True,456450.5,19.0,East,South,0,0
73126,True,456458.0,15.5,South,North,0,0
73127,True,456461.0,15.5,East,West,0,0
73128,True,456461.0,18.5,West,East,0,0
73129,True,456462.5,20.0,North,South,0,0
73130,True,456473.0,15.5,East,West,0,0
73131,True,456473.5,18.0,South,North,0,0
73132,True,456481.0,15.5,West,East,0,0
73133,False,456492.5,13.5,West,East,0,0
73134,True,456493.5,15.5,South,North,0,0
73135,True,456495.0,17.0,North,South,0,0
73136,True,456504.0,17.5,West,South,0,0
73137,True,456506.5,20.0,South,West,0,0
73138,True,456509.5,20.0,North,South,0,0
73139,True,456514.0,18.5,West,East,0,0
73140,True,456521.5,17.5,South,East,0,0
73141,True,456527.0,15.5,North,South,0,0
73142,True,456527.0,38.5,West,East,1,0
73143,False,456528.5,39.0,East,West,0,0
73144,True,456534.5,36.0,South,North,0,0
73145,False,456537.5,35.0,West,East,0,0
73146,True,456541.0,37.5,North,East,0,0
73147,True,456542.0,41.5,East,South,0,0
73148,True,456574.5,15.5,West,East,0,0
73149,True,456580.5,17.5,South,East,0,0
73150,True,456587.0,17.5,East,North,0,0
73151,True,456591.0,16.5,South,North,0,0
73152,True,456595.0,15.5,North,South,0,0
73153,True,456598.5,17.5,East,South,0,0
73154,False,456600.0,18.0,West,East,0,0
73155,True,456606.0,15.5,South,North,0,0
73156,True,456607.5,19.0,North,West,0,0
73157,True,456621.0,15.5,West,East,0,0
73158,True,456626.5,17.5,South,West,0,0
73159,True,456638.0,15.5,North,South,0,0
73160,True,456643.0,15.5,South,North,0,0
73161,True,456650.5,17.5,West,South,0,0
73162,True,456651.0,40.0,North,South,1,0
73163,False,456654.5,40.5,South,West,0,0
73164,True,456662.0,36.0,East,West,0,0
73165,True,456665.0,38.0,West,North,0,0
73166,True,456670.0,36.0,North,South,0,0
73167,True,456670.0,39.0,South,North,0,0
73168,True,456692.5,19.5,East,West,0,0
73169,True,456699.0,16.0,West,East,0,0
73170,True,456700.5,19.5,North,West,0,0
73171,False,456703.5,18.5,South,North,0,0
73172,True,456714.5,17.5,North,West,0,0
73173,True,456719.0,16.0,South,North,0,0
73174,True,456722.5,15.5,West,East,0,0
73175,True,456724.0,17.0,East,West,0,0
73176,True,456737.5,15.5,South,North,0,0
73177,True,456738.5,19.5,East,North,0,0
73178,True,456740.5,20.5,North,South,0,0
73179,True,456744.0,20.0,West,East,0,0
73180,True,456751.5,15.5,East,West,0,0
73181,True,456752.0,18.0,North,South,0,0
73182,True,456754.5,18.5,South,North,0,0
73183,False,456766.5,13.5,East,West,0,0
73184,False,456769.5,13.5,West,East,0,0
73185,True,456772.5,17.5,North,West,0,0
73186,True,456783.0,17.5,East,North,0,0
73187,True,456786.0,17.5,West,East,0,0
73188,True,456798.5,17.5,East,South,0,0
73189,False,456805.5,13.5,South,North,0,0
73190,True,456805.5,18.5,West,South,0,0
73191,False,456814.0,13.5,North,South,0,0
73192,True,456818.5,17.5,West,South,0,0
73195,False,456841.5,15.5,West,North,0,0
73193,True,456841.0,19.0,East,West,0,0
73194,True,456841.5,23.5,South,West,0,0
73197,False,456853.5,13.5,East,West,0,0
73196,True,456853.5,16.5,North,South,0,0
73198,True,456853.5,19.5,South,North,0,0
73199,True,456869.0,15.5,South,North,0,0
73200,True,456873.5,15.5,East,West,0,0
73201,True,456879.5,15.5,South,North,0,0
73202,True,456883.5,15.5,North,South,0,0
73203,True,456889.5,15.5,East,West,0,0
73204,True,456892.5,15.5,South,North,0,0
73205,True,456893.5,17.5,North,South,0,0
73207,False,456899.5,13.5,West,East,0,0
73206,True,456899.5,18.5,East,North,0,0
73208,True,456912.5,15.5,East,West,0,0
73209,True,456915.0,18.0,West,South,0,0
73210,True,456916.0,20.0,South,North,0,0
73211,True,456925.0,15.5,West,East,0,0
73212,True,456931.0,15.5,East,West,0,0
73214,False,456941.0,13.5,East,West,0,0
73213,True,456940.5,19.0,West,South,0,0
73215,True,456941.5,21.0,North,South,0,0
73216,False,456945.0,19.5,South,North,0,0
73217,True,456951.5,18.0,North,East,0,0
73218,True,456960.5,15.5,West,East,0,0
73219,True,456963.5,15.5,North,South,0,0
73220,False,456967.0,14.0,South,North,0,0
73221,True,456967.5,18.5,East,North,0,0
73222,True,456983.0,17.5,North,West,0,0
73223,True,456985.0,18.5,West,East,0,0
73224,True,456990.0,16.5,East,West,0,0
73225,True,456992.5,17.0,South,North,0,0
73226,True,457003.5,15.5,South,North,0,0
73227,True,457005.0,17.0,North,South,0,0
73228,True,457010.5,15.5,West,East,0,0
73229,True,457015.0,17.5,South,East,0,0
73230,True,457016.0,19.5,East,West,0,0
73231,True,457028.5,15.5,South,North,0,0
73232,True,457037.5,15.5,West,East,0,0
73233,True,457041.5,17.5,North,East,0,0
73234,True,457044.0,18.0,South,North,0,0
73235,True,457047.5,17.5,East,West,0,0
73236,True,457056.5,15.5,South,North,0,0
73237,True,457057.5,19.5,West,North,0,0
73238,False,457076.5,13.5,North,South,0,0
73239,True,457076.5,16.5,South,North,0,0
73240,True,457080.5,15.5,East,West,0,0
73241,True,457086.5,15.5,West,East,0,0
73242,False,457090.5,13.5,North,South,0,0
73243,True,457093.0,15.5,East,West,0,0
73244,True,457101.0,15.5,South,North,0,0
73245,True,457103.5,36.0,North,South,1,0
73246,False,457108.5,33.5,East,West,0,0
73247,True,457114.5,35.5,South,North,0,0
73248,False,457116.0,36.0,West,East,0,0
73249,True,457140.0,17.5,North,West,0,0
73250,True,457140.0,20.5,East,West,0,0
73251,False,457144.5,20.0,South,West,0,0
73252,True,457149.0,18.5,West,East,0,0
73253,True,457150.5,22.0,East,North,0,0
73254,True,457153.0,24.5,North,East,0,0
73255,True,457160.0,22.5,South,East,0,0
73256,True,457166.0,21.5,West,North,0,0
73257,True,457170.5,22.0,East,North,0,0
73258,True,457171.5,24.0,North,South,0,0
73259,True,457171.5,27.0,South,North,0,0
73260,True,457176.5,25.0,West,East,0,0
73261,True,457181.0,23.5,East,West,0,0
73262,True,457182.0,27.5,South,West,0,0
73263,True,457192.5,20.0,South,North,0,0
73264,True,457198.0,17.5,North,South,0,0
73265,True,457209.5,17.5,North,West,0,0
73266,True,457212.5,17.5,East,West,0,0
73267,True,457215.0,18.0,South,North,0,0
73268,True,457225.5,35.5,North,South,1,0
73269,True,457225.5,38.5,West,East,0,0
73270,True,457229.0,38.0,South,North,0,0
73271,True,457236.5,35.5,East,West,0,0
73273,False,457268.5,13.5,South,North,0,0
73272,True,457268.5,16.5,East,West,0,0
73274,True,457280.0,17.5,West,South,0,0
73275,True,457288.5,15.5,North,South,0,0
73276,True,457295.5,15.5,East,West,0,0
73277,True,457296.5,19.5,South,West,0,0
73278,True,457298.0,21.0,West,East,0,0
73279,True,457313.0,17.5,South,West,0,0
73280,False,457316.0,18.5,North,West,0,0
73281,True,457316.0,21.5,West,East,0,0
73282,True,457325.0,15.5,South,North,0,0
73283,True,457327.5,16.0,West,East,0,0
73284,True,457331.0,17.5,East,South,0,0
73285,False,457336.0,14.5,North,South,0,0
73286,True,457341.0,17.5,East,North,0,0
73287,True,457342.0,21.5,South,West,0,0
73288,True,457352.0,17.5,West,North,0,0
73289,True,457352.5,20.0,South,North,0,0
73290,True,457362.0,15.5,North,South,0,0
73291,True,457369.0,15.5,West,East,0,0
73292,True,457373.0,15.5,East,West,0,0
73293,True,457379.0,15.5,North,South,0,0
73295,False,457383.0,15.5,East,South,0,0
73294,True,457382.0,19.5,West,East,0,0
73296,True,457394.0,15.5,North,South,0,0
73297,True,457394.0,20.5,West,North,0,0
73298,True,457397.0,22.5,South,East,0,0
73299,True,457407.0,15.5,North,South,0,0
73300,False,457408.0,16.5,West,East,0,0
73301,True,457415.0,17.5,East,South,0,0
73302,True,457417.0,18.5,South,North,0,0
73303,True,457421.0,17.5,West,East,0,0
73304,True,457427.0,15.5,East,West,0,0
73305,True,457430.0,17.5,South,West,0,0
73307,False,457432.5,17.0,West,East,0,0
73306,True,457432.0,20.5,North,South,0,0
73308,True,457445.0,15.5,South,North,0,0
73309,True,457446.5,17.0,East,West,0,0
73310,True,457446.5,20.0,West,East,0,0
73311,True,457454.5,17.5,North,East,0,0
73312,False,457459.5,14.5,East,West,0,0
73313,True,457459.5,19.5,West,South,0,0
73314,True,457462.5,19.5,South,North,0,0
73315,True,457466.5,18.5,North,South,0,0
73316,True,457471.0,19.0,East,South,0,0
73317,True,457473.0,22.0,South,West,0,0
73318,True,457474.5,25.5,West,South,0,0
73319,True,457479.0,24.0,North,South,0,0
73320,True,457486.0,20.0,East,West,0,0
73321,True,457486.5,22.5,South,North,0,0
73322,True,457491.5,20.5,West,East,0,0
73323,False,457502.0,13.5,East,West,0,0
73324,True,457506.5,15.5,South,North,0,0
73325,True,457510.0,17.5,West,North,0,0
73326,True,457514.0,18.5,East,North,0,0
73327,True,457518.0,19.5,South,West,0,0
73328,True,457518.5,24.0,North,West,0,0
73329,True,457528.0,17.5,East,West,0,0
73330,True,457529.0,19.5,North,South,0,0
73331,True,457536.5,15.5,West,East,0,0
73332,True,457539.5,17.5,North,East,0,0
73333,True,457542.5,19.5,East,North,0,0
73334,True,457548.0,19.0,West,North,0,0
73335,True,457555.0,15.5,East,West,0,0
73336,True,457555.5,18.0,South,North,0,0
73337,True,457558.5,38.0,North,South,1,0
73338,True,457562.0,39.5,West,North,0,0
73339,True,457571.5,35.5,South,North,0,0
73340,True,457572.0,38.0,East,West,0,0
73341,True,457597.5,15.5,North,South,0,0
73342,True,457606.0,15.5,East,West,0,0
73343,True,457606.0,20.5,West,North,0,0
73344,True,457613.5,16.0,South,North,0,0
73345,True,457617.0,15.5,West,East,0,0
73346,True,457634.5,15.5,East,West,0,0
73347,True,457634.5,18.5,South,North,0,0
73348,True,457643.5,15.5,West,East,0,0
73349,True,457645.5,16.5,East,West,0,0
73350,True,457646.5,18.5,South,North,0,0
73351,True,457649.0,19.0,North,South,0,0
73352,True,457655.5,15.5,East,West,0,0
73353,True,457657.0,17.0,West,East,0,0
73354,True,457658.0,21.0,South,East,0,0
73355,True,457666.0,16.0,East,West,0,0
73356,True,457668.0,17.0,North,South,0,0
73357,True,457669.5,20.5,South,West,0,0
73358,True,457679.5,15.5,South,North,0,0
73359,True,457680.0,18.0,East,West,0,0
73360,True,457689.0,17.5,West,South,0,0
73361,True,457690.5,41.0,East,North,1,0
73362,True,457701.5,55.5,East,West,1,0
73363,True,457701.5,58.5,South,North,0,0
73364,False,457710.5,53.5,North,South,0,0
73365,True,457731.5,37.5,South,East,0,0
73366,True,457732.0,40.0,West,East,0,0
73367,True,457757.5,17.5,East,West,0,0
73368,True,457763.0,15.5,North,South,0,0
73370,False,457768.0,13.5,South,North,0,0
73369,True,457767.5,17.0,East,West,0,0
73371,True,457777.5,15.5,West,East,0,0
73372,True,457780.0,16.0,North,South,0,0
73373,True,457786.5,17.5,East,South,0,0
73374,True,457790.5,16.5,West,East,0,0
73375,True,457793.0,17.0,North,South,0,0
73376,False,457794.5,17.5,South,North,0,0
73377,True,457805.5,15.5,South,North,0,0
73378,True,457813.0,15.5,West,East,0,0
73379,True,457818.0,15.5,South,North,0,0
73380,True,457825.0,15.5,West,East,0,0
73381,True,457828.0,15.5,South,North,0,0
73382,True,457830.0,16.5,North,South,0,0
73383,True,457833.0,16.5,East,West,0,0
73384,True,457839.0,15.5,West,East,0,0
73385,True,457840.0,19.5,North,East,0,0
73386,True,457843.0,21.5,East,South,0,0
73387,True,457848.0,19.5,South,North,0,0
73388,True,457850.5,20.0,North,South,0,0
73389,True,457858.0,15.5,South,North,0,0
73390,True,457859.5,17.0,East,West,0,0
73391,True,457861.5,20.0,North,West,0,0
73392,False,457866.0,17.5,West,East,0,0
73393,True,457868.0,20.5,South,East,0,0
73394,True,457872.0,21.5,North,West,0,0
73395,True,457881.0,15.5,South,North,0,0
73396,True,457882.5,37.0,North,South,1,0
73397,True,457882.5,40.0,West,East,0,0
73398,True,457886.0,39.5,East,West,0,0
73399,True,457896.0,35.5,South,North,0,0
73400,True,457925.5,17.5,North,West,0,0
73401,True,457928.0,20.0,South,East,0,0
73402,True,457928.5,22.5,East,West,0,0
73403,True,457939.0,17.5,South,East,0,0
73404,True,457940.5,19.0,West,East,0,0
73405,True,457943.0,19.5,North,South,0,0
73406,False,457946.0,20.5,East,North,0,0
73407,True,457953.5,18.0,South,East,0,0
73408,True,457958.5,16.0,East,West,0,0
73409,True,457961.5,16.0,North,South,0,0
73410,True,457964.0,16.5,West,East,0,0
73411,False,457972.5,15.5,North,East,0,0
73412,True,457973.0,20.0,South,East,0,0
73413,True,457977.0,21.0,East,North,0,0
73414,True,457977.5,23.5,West,East,0,0
73415,True,457985.0,19.0,North,South,0,0
73416,True,457989.5,17.5,East,West,0,0
73417,True,457995.0,15.5,North,South,0,0
73418,True,458001.0,15.5,West,East,0,0
73419,True,458008.5,15.5,North,South,0,0
73420,True,458012.0,15.5,West,East,0,0
73421,True,458013.0,19.5,South,West,0,0
73422,True,458025.5,17.5,North,East,0,0
73423,True,458037.0,15.5,South,North,0,0
73424,True,458038.5,19.0,East,North,0,0
73425,True,458044.0,16.5,West,East,0,0
73426,False,458045.5,17.0,North,South,0,0
73427,True,458052.0,17.5,East,South,0,0
73428,True,458061.0,15.5,West,East,0,0
73429,True,458065.5,17.5,East,North,0,0
73431,False,458070.5,14.5,North,South,0,0
73430,True,458069.5,20.5,South,East,0,0
73432,True,458074.5,20.5,West,South,0,0
73433,True,458083.5,15.5,South,North,0,0
73434,True,458087.5,17.5,East,South,0,0
73435,True,458088.5,21.5,North,West,0,0
73436,True,458091.5,21.5,West,East,0,0
73437,True,458095.0,21.0,South,North,0,0
73438,True,458106.5,15.5,North,South,0,0
73439,True,458109.0,16.0,West,East,0,0
73440,False,458110.5,18.5,South,East,0,0
73441,True,458123.0,35.5,West,East,1,0
73442,True,458127.5,35.5,South,North,0,0
73443,True,458133.5,35.5,West,East,0,0
73444,True,458137.0,37.5,North,East,0,0
73445,True,458159.5,18.0,East,West,0,0
73446,True,458164.5,16.0,South,North,0,0
73447,True,458169.5,17.5,West,South,0,0
73448,False,458176.5,15.5,South,East,0,0
73449,True,458181.5,15.5,North,South,0,0
73450,True,458188.0,15.5,East,West,0,0
73451,True,458189.5,17.0,West,East,0,0
73452,True,458191.0,18.5,South,North,0,0
73453,True,458199.5,135.5,East,West,1,1
73454,True,458205.0,135.5,West,East,0,0
73455,True,458209.0,137.5,North,West,0,0
73456,True,458212.0,139.5,East,North,0,0
73457,True,458341.0,15.5,West,East,0,0
73458,True,458345.5,15.5,South,North,0,0
73459,True,458351.0,15.5,East,West,0,0
73460,False,458353.5,17.0,North,West,0,0
73461,True,458367.0,17.5,West,North,0,0
73462,True,458367.5,22.0,South,West,0,0
73463,True,458371.5,23.0,North,West,0,0
73464,True,458371.5,28.0,East,North,0,0
73465,True,458386.5,16.0,South,North,0,0
73466,True,458399.5,15.5,East,West,0,0
73467,True,458399.5,18.5,South,North,0,0
73468,True,458400.0,23.0,North,West,0,0
73469,True,458411.5,15.5,South,North,0,0
73470,True,458413.0,19.0,North,East,0,0
73471,True,458419.0,16.0,East,West,0,0
73472,True,458425.5,15.5,North,South,0,0
73473,True,458430.5,15.5,West,East,0,0
73474,False,458443.0,13.5,North,South,0,0
73475,True,458446.5,17.5,West,North,0,0
73476,True,458449.0,18.0,South,North,0,0
73477,True,458460.0,15.5,West,East,0,0
73478,True,458468.0,15.5,South,North,0,0
73479,True,458470.0,18.5,West,North,0,0
73480,True,458472.5,19.0,North,South,0,0
73481,True,458475.0,39.5,East,West,1,0
73482,False,458485.0,35.5,South,West,0,0
73483,True,458485.5,38.0,North,South,0,0
73484,True,458485.5,43.0,West,North,0,0
73485,True,458487.5,46.0,East,North,0,0
73486,True,458522.0,15.5,East,West,0,0
73487,True,458527.5,15.5,West,East,0,0
73488,True,458529.0,17.0,South,North,0,0
73489,True,458532.0,17.0,North,South,0,0
73490,True,458536.0,18.0,East,North,0,0
73491,True,458538.5,18.5,West,East,0,0
73492,True,458547.0,17.5,East,North,0,0
73493,True,458547.5,20.0,South,North,0,0
73494,True,458551.5,19.0,West,East,0,0
73495,True,458560.5,15.5,East,West,0,0
73496,False,458567.0,13.5,North,South,0,0
73497,True,458569.0,15.5,South,North,0,0
73498,True,458575.0,17.5,East,South,0,0
73499,True,458581.5,15.5,West,East,0,0
73500,True,458586.0,15.5,East,West,0,0
73501,True,458595.5,15.5,South,North,0,0
73502,True,458597.5,16.5,East,West,0,0
73503,True,458600.0,17.0,West,East,0,0
73504,True,458603.0,17.0,North,South,0,0
73505,True,458610.0,15.5,West,East,0,0
73506,True,458613.5,15.5,East,West,0,0
73507,True,458615.5,16.5,North,South,0,0
73508,True,458617.5,19.5,South,West,0,0
73509,True,458621.0,19.0,West,East,0,0
73510,True,458627.0,16.0,East,West,0,0
73511,True,458632.0,15.5,South,North,0,0
73512,True,458639.0,17.5,East,South,0,0
73513,True,458649.5,15.5,East,West,0,0
73514,True,458652.5,15.5,South,North,0,0
73515,True,458655.0,16.0,North,South,0,0
73516,True,458662.5,15.5,West,East,0,0
73517,False,458669.0,13.5,East,West,0,0
73518,True,458672.0,17.5,South,West,0,0
73519,True,458674.0,18.5,West,East,0,0
73520,True,458680.0,17.5,East,North,0,0
73521,True,458683.0,19.5,South,West,0,0
73522,True,458684.5,21.0,West,East,0,0
73523,True,458690.5,18.0,North,South,0,0
73524,True,458698.0,17.5,West,South,0,0
73525,True,458704.0,15.5,East,West,0,0
73526,True,458707.0,15.5,North,South,0,0
73527,True,458717.5,15.5,East,West,0,0
73528,True,458722.0,17.5,South,West,0,0
73529,True,458724.5,18.0,North,South,0,0
73530,True,458732.5,15.5,South,North,0,0
73531,True,458738.5,17.5,North,West,0,0
73532,True,458748.5,17.5,North,East,0,0
73533,True,458748.5,22.5,East,South,0,0
73534,True,458749.0,25.0,South,North,0,0
73535,True,458753.0,24.0,West,East,0,0
73536,True,458759.0,21.0,South,North,0,0
73537,True,458759.5,25.5,East,South,0,0
73538,True,458760.0,28.0,North,South,0,0
73539,True,458769.5,21.5,South,North,0,0
73540,False,458773.5,21.5,North,East,0,0
73541,True,458773.5,26.5,East,South,0,0
73542,True,458777.0,26.0,West,East,0,0
73543,True,458784.0,22.0,East,West,0,0
73544,True,458788.0,23.0,West,North,0,0
73545,False,458796.5,18.5,South,East,0,0
73546,True,458798.0,20.0,North,South,0,0
73547,True,458799.5,21.5,West,East,0,0
73548,True,458805.5,20.5,East,South,0,0
73549,True,458813.5,15.5,West,East,0,0
73550,False,458817.0,14.0,South,North,0,0
73551,True,458819.0,15.5,East,West,0,0
73552,True,458825.5,15.5,West,East,0,0
73553,True,458831.0,17.5,East,North,0,0
73554,True,458833.0,20.5,North,West,0,0
73555,True,458837.5,21.0,South,East,0,0
73556,True,458840.0,43.5,West,North,1,0
73557,True,458842.5,44.0,East,West,0,0
73558,True,458847.0,42.5,North,South,0,0
73559,True,458853.0,41.5,East,South,0,0
73560,True,458857.0,40.5,South,North,0,0
73561,True,458859.5,43.0,North,East,0,0
73562,True,458861.5,64.0,West,East,1,0
73563,True,458887.0,41.5,South,North,0,0
73564,True,458895.0,38.5,West,North,0,0
73565,True,458898.0,38.5,South,North,0,0
73566,True,458902.5,37.0,North,South,0,0
73567,True,458904.0,38.5,East,West,0,0
73568,True,458905.0,40.5,West,East,0,0
73569,True,458932.5,16.0,South,North,0,0
73570,True,458937.0,15.5,East,West,0,0
73571,True,458943.5,15.5,West,East,0,0
73572,True,458958.5,35.5,North,South,1,0
73573,True,458964.5,35.5,West,East,0,0
73574,True,458966.0,39.0,South,East,0,0
73575,False,458997.5,13.5,West,East,0,0
73576,True,458999.0,15.5,South,North,0,0
73577,False,459008.5,13.5,West,East,0,0
73578,True,459009.5,35.5,North,South,1,0
73579,True,459013.5,35.5,South,North,0,0
73580,True,459023.5,37.5,South,West,0,0
73581,True,459024.0,40.0,West,East,0,0
73582,True,459047.0,20.0,North,South,0,0
73583,True,459049.5,22.5,East,South,0,0
73585,False,459059.5,14.5,South,North,0,0
73584,True,459058.5,20.5,West,North,0,0
73586,True,459061.0,21.0,East,West,0,0
73587,True,459067.0,18.0,North,South,0,0
73588,True,459070.0,18.0,West,East,0,0
73589,True,459073.5,17.5,East,West,0,0
73590,True,459077.5,16.5,North,South,0,0
73591,True,459083.0,15.5,South,North,0,0
73592,True,459088.0,17.5,East,North,0,0
73593,True,459088.5,20.0,North,South,0,0
73594,True,459089.0,24.5,West,North,0,0
73595,False,459099.5,18.0,East,North,0,0
73596,True,459105.5,17.5,North,West,0,0
73597,True,459108.0,38.0,West,East,1,0
73598,True,459112.5,38.5,East,North,0,0
73599,True,459118.0,36.0,South,North,0,0
73600,True,459124.5,35.5,North,South,0,0
73601,True,459149.0,17.5,South,West,0,0
73602,True,459149.5,20.0,West,East,0,0
73603,True,459162.5,15.5,East,West,0,0
73604,True,459167.0,15.5,West,East,0,0
73605,True,459172.5,15.5,South,North,0,0
73606,True,459174.0,17.0,North,South,0,0
73607,True,459178.5,17.5,East,North,0,0
73608,True,459185.0,35.5,North,South,1,0
73609,True,459192.5,35.5,East,West,0,0
73610,True,459195.0,38.0,North,East,0,0
73611,True,459198.0,38.0,West,East,0,0
73612,True,459227.0,15.5,South,North,0,0
73613,True,459229.5,16.0,East,West,0,0
73614,True,459237.5,17.5,South,East,0,0
73615,True,459239.0,19.0,West,East,0,0
73616,True,459240.0,21.0,East,West,0,0
73617,True,459244.5,41.5,North,West,1,0
73618,True,459250.0,41.0,East,South,0,0
73619,True,459253.0,41.0,West,East,0,0
73620,True,459256.0,41.0,North,South,0,0
73621,True,459260.5,39.5,East,West,0,0
73622,True,459264.0,39.0,South,North,0,0
73623,True,459290.5,15.5,North,South,0,0
73624,True,459300.5,15.5,East,West,0,0
73625,True,459314.5,35.5,West,East,1,0
73626,True,459317.0,38.0,North,West,0,0
73627,True,459321.5,38.5,East,North,0,0
73628,True,459328.0,35.5,West,East,0,0
73629,True,459352.5,15.5,North,South,0,0
73630,True,459358.5,15.5,East,West,0,0
73631,True,459366.5,15.5,North,South,0,0
73632,True,459368.0,17.0,South,North,0,0
73633,True,459368.0,20.0,West,East,0,0
73634,True,459384.0,17.5,West,North,0,0
73635,True,459387.0,17.5,North,South,0,0
73636,True,459389.0,18.5,South,North,0,0
73637,True,459394.5,16.0,East,West,0,0
73638,True,459405.0,17.5,North,West,0,0
73639,True,459412.0,15.5,East,West,0,0
73640,True,459424.0,15.5,East,West,0,0
73641,True,459429.0,15.5,North,South,0,0
73642,True,459432.0,15.5,South,North,0,0
73643,True,459437.5,17.5,West,South,0,0
73644,True,459440.5,19.5,North,West,0,0
73645,True,459442.0,23.0,South,East,0,0
73646,True,459446.0,24.0,East,South,0,0
73647,True,459457.0,16.0,West,East,0,0
73648,True,459466.0,35.5,South,North,1,0
73649,False,459468.5,35.0,North,South,0,0
73650,True,459476.0,37.5,South,East,0,0
73651,True,459480.0,38.5,East,North,0,0
73652,True,459503.0,20.5,West,South,0,0
73653,True,459506.5,20.0,North,South,0,0
73654,True,459510.5,21.0,South,West,0,0
73655,False,459517.5,16.0,East,West,0,0
73656,True,459518.5,18.0,North,South,0,0
73657,True,459521.0,18.5,South,North,0,0
73658,True,459529.0,17.5,West,South,0,0
73659,True,459534.0,17.5,South,East,0,0
73660,True,459541.5,17.5,West,North,0,0
73661,True,459543.0,19.0,East,West,0,0
73662,True,459546.5,20.5,South,West,0,0
73663,True,459551.5,20.5,North,West,0,0
73664,True,459562.5,17.5,North,East,0,0
73665,True,459562.5,22.5,East,North,0,0
73666,True,459565.5,24.5,South,East,0,0
73667,True,459573.0,20.0,West,East,0,0
73668,True,459577.0,19.0,North,South,0,0
73669,True,459581.5,17.5,South,North,0,0
73670,False,459588.0,13.5,West,East,0,0
73671,True,459588.5,16.0,East,West,0,0
73672,True,459591.5,18.0,South,West,0,0
73673,True,459605.0,15.5,West,East,0,0
73674,True,459605.5,18.0,North,South,0,0
73675,True,459607.5,19.0,South,North,0,0
73676,True,459616.5,17.5,East,South,0,0
73677,True,459618.0,19.0,North,South,0,0
73678,True,459623.0,17.0,South,North,0,0
73679,True,459631.5,15.5,North,South,0,0
73680,True,459635.0,15.5,East,West,0,0
73681,False,459636.5,16.0,South,North,0,0
73682,True,459642.0,15.5,North,South,0,0
73683,True,459647.5,17.5,South,West,0,0
73684,True,459655.5,17.5,East,South,0,0
73685,True,459657.5,18.5,West,East,0,0
73686,True,459659.0,22.0,South,East,0,0
73687,False,459679.5,13.5,West,East,0,0
73688,True,459691.0,17.5,North,West,0,0
73689,True,459697.0,17.5,South,West,0,0
73690,True,459700.5,19.0,East,South,0,0
73691,True,459705.0,17.5,West,East,0,0
73692,True,459722.0,15.5,South,North,0,0
73693,True,459723.0,37.5,East,West,1,0
73694,True,459725.0,38.5,North,South,0,0
73695,True,459728.5,38.0,West,East,0,0
73696,True,459737.5,37.5,East,South,0,0
73697,True,459737.5,40.5,South,North,0,0
73698,True,459740.0,41.0,West,East,0,0
73699,True,459766.0,18.0,North,South,0,0
73700,True,459772.5,17.5,South,East,0,0
73701,True,459781.0,15.5,East,West,0,0
73702,True,459782.0,19.5,North,West,0,0
73703,True,459783.0,21.5,West,East,0,0
73704,True,459794.5,17.5,South,West,0,0
73705,True,459795.5,19.5,East,West,0,0
73706,True,459798.0,20.0,North,South,0,0
73707,True,459803.5,17.5,West,East,0,0
73708,True,459806.0,18.0,South,North,0,0
73709,True,459810.0,17.0,East,West,0,0
73710,True,459814.5,15.5,North,South,0,0
73711,True,459815.5,17.5,West,East,0,0
73712,True,459821.5,17.5,East,South,0,0
73713,True,459829.0,17.5,West,South,0,0
73714,True,459832.0,17.5,North,South,0,0
73715,True,459832.0,20.5,South,North,0,0
73716,True,459848.0,15.5,West,East,0,0
73717,True,459848.5,40.0,North,West,1,0
73718,True,459850.5,43.0,East,North,0,0
73719,True,459851.5,45.0,South,North,0,0
73720,True,459863.5,36.0,East,West,0,0
73721,True,459864.0,38.5,South,North,0,0
73722,True,459895.5,17.5,North,West,0,0
73723,True,459895.5,22.5,West,North,0,0
73724,True,459896.0,25.0,South,North,0,0
73725,True,459902.5,43.5,East,South,1,0
73726,True,459917.5,35.5,South,North,0,0
73727,True,459921.5,37.5,North,West,0,0
73728,True,459950.5,15.5,West,East,0,0
73729,True,459954.0,17.5,South,East,0,0
73730,True,459956.5,18.0,North,South,0,0
73731,True,459959.5,18.0,East,West,0,0
73732,True,459967.0,15.5,North,South,0,0
73733,True,459971.5,15.5,West,East,0,0
73734,True,459972.5,17.5,East,West,0,0
73735,True,459973.5,19.5,South,North,0,0
73736,True,459987.5,17.5,West,South,0,0
73737,True,459992.5,15.5,North,South,0,0
73738,True,459993.0,38.0,South,North,1,0
73739,True,459995.5,38.5,East,West,0,0
73740,True,460001.0,36.0,West,East,0,0
73741,True,460005.0,35.5,South,North,0,0
73742,False,460009.5,33.5,East,West,0,0
73743,True,460035.5,17.5,West,North,0,0
73744,True,460038.5,17.5,South,North,0,0
73745,True,460046.5,15.5,East,West,0,0
73746,True,460048.5,16.5,North,South,0,0
73747,True,460058.0,15.5,East,West,0,0
73748,True,460059.0,17.5,North,South,0,0
73749,True,460072.0,17.5,South,West,0,0
73750,True,460079.5,17.5,North,West,0,0
73751,False,460089.5,13.5,West,East,0,0
73752,True,460090.0,16.0,East,West,0,0
73753,True,460095.5,15.5,South,North,0,0
73754,True,460103.5,15.5,East,West,0,0
73755,True,460107.5,15.5,North,South,0,0
